quadweek,year_week,basket,CountProduct_W,StockQty_W,Stock$_W,AvgAgeStock,PurchaseQty,Purchase$,AvgListPrice,SoldQty,SoldQty_In,SoldQty_Out,SoldQty_OutByCondition,SoldQty_OutByMinPrice,SoldQty_none,SoldToStock_W,SoldToStock_W_In,SoldToStock_W_Out,SoldToStock_W_OutByCondition,SoldToStock_W_OutByMinPrice,SoldToStock_W_none,AvgSalesPeriod,AvgSalesPeriod_In,AvgSalesPeriod_Out,AvgSalesPeriod_OutByCondition,AvgSalesPeriod_OutByMinPrice,AvgSalesPeriod_none,Revenue,Revenue_In,Revenue_Out,Revenue_OutByCondition,Revenue_OutByMinPrice,Revenue_none,AvgSalePrice,AvgSalePrice_In,AvgSalePrice_Out,AvgSalePrice_OutByCondition,AvgSalePrice_OutByMinPrice,AvgSalePrice_none,Recap,Recap_In,Recap_Out,Recap_OutByCondition,Recap_OutByMinPrice,Recap_none,RecapPerStockQty_W,RecapPerStockQty_W_In,RecapPerStockQty_W_Out,RecapPerStockQty_W_OutByCondition,RecapPerStockQty_W_OutByMinPrice,RecapPerStockQty_W_none,RecapPerStock$_W,RecapPerStock$_W_In,RecapPerStock$_W_Out,RecapPerStock$_W_OutByCondition,RecapPerStock$_W_OutByMinPrice,RecapPerStock$_W_none,Margin,Margin_In,Margin_Out,Margin_OutByCondition,Margin_OutByMinPrice,Margin_none,MarginUnit,MarginUnit_In,MarginUnit_Out,MarginUnit_OutByCondition,MarginUnit_OutByMinPrice,MarginUnit_none,RecapUnit,RecapUnit_In,RecapUnit_Out,RecapUnit_OutByCondition,RecapUnit_OutByMinPrice,RecapUnit_none,Avg_Basket_IRR,Avg_Basket_Velocity,Avg_Basket_Margin,Avg_IRR,Avg_Margin,Avg_SaleDuration,FDR
17,2026-17,2235,194,207.832,4872.503,105.4687184,11,278.64,64.53255899,7,2,2,1,1,1,3.37%,0.96%,0.009623157,0.004811579,0.004811579,0.004811579,80.71428571,103.5,33.5,14,185,92,402.23,128.13,130.43,44.56,40.86,58.25,57.46142857,64.065,65.215,44.56,40.86,58.25,198.95,73.49,62.83,15.22,16.23,31.18,0.957263559,0.35360291,0.302311482,0.073232226,0.07809192,0.15002502,0.041,0.015082597,0.01289481,0.003123651,0.003330937,0.006399175,26.24,29.18,6.69,-8.47,-10.99,9.83,3.748571429,14.59,3.345,-8.47,-10.99,9.83,28.42142857,36.745,31.415,15.22,16.23,31.18,2,2,3,-0.151838717,3.219059481,143.9949803,53.37%
17,2026-17,2312,2,134.571,3289.826,66.70085648,7,176.51,49.17214972,4,,,,,4,2.97%,,,,,0.029724086,68.5,,,,,68.5,228.84,,,,,228.84,57.21,,,,,57.21,124.49,,,,,124.49,0.925087872,,,,,0.925087872,0.038,,,,,0.037840907,23.11,,,,,23.11,5.7775,,,,,5.7775,31.1225,,,,,31.1225,2,3,1,-0.403308432,-5.204273358,72.97386027,26.69%
17,2026-17,2313,26,435.713,10837.606,57.7078498,41,1038.92,49.66707883,57,47,8,2,,,13.08%,10.79%,0.01836071,0.004590177,,,51.38596491,42.36170213,90.5,107,,,2709.55,2183.33,446.24,79.98,,,47.53596491,46.45382979,55.78,39.99,,,1361.17,1177.75,135.14,48.28,,,3.12400594,2.703040763,0.310158292,0.110806884,,,0.126,0.108672524,0.012469544,0.004454858,,,-148.48,-23.31,-124.86,-0.31,,,-2.604912281,-0.495957447,-15.6075,-0.155,,,23.88017544,25.05851064,16.8925,24.14,,,2,3,1,-0.39938025,-4.874504961,74.37016573,25.09%
17,2026-17,2314,250,771.982,19090.494,48.16968017,103,2723.08,49.96591075,136,105,10,2,19,,17.62%,13.60%,0.01295367,0.002590734,0.024611973,,31.80882206,28.77142762,56.7,55.5,32.99999474,,6651.04,5312.17,476.22,86.28,776.37,,48.90470588,50.59209524,47.622,43.14,40.86157895,,3629.39,2927.23,273.63,25.2,403.33,,4.701392001,3.791837115,0.35445127,0.032643248,0.522460368,,0.190,0.153334429,0.014333312,0.001320029,0.021127269,,121.6,229.14,33.53,-24.14,-116.93,,0.894117647,2.182285714,3.353,-12.07,-6.154210526,,26.68669118,27.87838095,27.363,12.6,21.22789474,,2,3,1,-0.404116548,-4.739432798,72.1309158,27.91%
17,2026-17,2315,450,559.198,13314.636,64.19287053,122,3153.83,48.79923233,96,53,12,4,24,3,17.17%,9.48%,0.021459304,0.007153101,0.042918608,0.005364826,23.67708333,19.28301698,57.58333333,9.5,15.54167083,49.66666667,4483.13,2624.61,507.33,182.33,1014.24,154.62,46.69927083,49.5209434,42.2775,45.5825,42.26,51.54,2063.31,1233.18,217.14,94.49,465.1,53.4,3.689766415,2.205265398,0.38830611,0.168974138,0.831726866,0.095493904,0.155,0.092618379,0.016308369,0.007096702,0.034931484,0.004010624,-421.03,-91.67,-99.57,-18.93,-172.96,-37.9,-4.385729167,-1.729622642,-8.2975,-4.7325,-7.206666667,-12.63333333,21.4928125,23.26754717,18.095,23.6225,19.37916667,17.8,2,3,1,-0.416107484,-4.48372149,70.55502541,16.73%
17,2026-17,2323,26,441.001,10921.249,63.59056605,26,702.94,56.36791783,36,30,6,,,,8.16%,6.80%,0.013605411,,,,63.52777778,69.16666667,35.33333333,,,,2058.58,1710.18,348.4,,,,57.18277778,57.006,58.06666667,,,,1094.52,881.26,213.26,,,,2.481899134,1.998317464,0.48358167,,,,0.100,0.080692236,0.019527071,,,,183.53,148.78,34.75,,,,5.098055556,4.959333333,5.791666667,,,,30.40333333,29.37533333,35.54333333,,,,2,3,2,-0.253585832,-0.228956057,70.77461042,30.26%
17,2026-17,2324,601,1701.956,41682.809,49.68869358,147,3891.98,56.36837008,158,115,27,15,,1,9.28%,6.76%,0.0158641,0.008813389,,0.000587559,47.12658165,46.82608609,51.11111111,45,,6,9035.13,6568.95,1607.92,802.91,,55.35,57.18436709,57.12130435,59.55259259,53.52733333,,55.35,4950.86,3547.85,918.16,473.03,,11.82,2.908923615,2.084572104,0.539473406,0.277933155,,0.00694495,0.119,0.085115425,0.022027306,0.011348323,,0.00028357,924.05,662.23,208.5,62.15,,-8.83,5.848417722,5.758521739,7.722222222,4.143333333,,-8.83,31.33455696,30.85086957,34.00592593,31.53533333,,11.82,2,3,2,-0.255059007,-0.042843881,70.62679988,42.10%
17,2026-17,2325,2087,2251.349,53224.968,38.99924374,478,12379.41,53.27377759,184,93,52,20,4,15,8.17%,4.13%,0.023097263,0.008883563,0.001776713,0.006662672,31.52173913,33.75268817,26.44230769,50.3,31,10.4,9601.08,5011.66,2707.01,958.84,168.66,754.91,52.17978261,53.8888172,52.05788462,47.942,42.165,50.32733333,4639.12,2472.87,1328.4,431.34,73.81,332.7,2.06059567,1.098394785,0.590046235,0.191591797,0.032784788,0.147778066,0.087,0.046460714,0.024958211,0.008104091,0.001386755,0.006250826,-37.31,156.68,-39.3,-72.53,-30.4,-51.76,-0.202771739,1.684731183,-0.755769231,-3.6265,-7.6,-3.450666667,25.2126087,26.59,25.54615385,21.567,18.4525,22.18,2,3,2,-0.275526157,-0.147079738,69.2020777,61.14%
17,2026-17,2333,11,138.285,3486.402,75.24113753,9,245.41,64.28086835,1,1,,,,,0.72%,0.72%,,,,,60,60,,,,,55.96,55.96,,,,,55.96,55.96,,,,,21.89,21.89,,,,,0.158296272,0.158296272,,,,,0.006,0.006278679,,,,,-3.14,-3.14,,,,,-3.14,-3.14,,,,,21.89,21.89,,,,,2,3,3,-0.145191749,3.613650938,79.28338272,37.66%
17,2026-17,2334,130,399.26,9687.691,54.51378751,38,958.64,63.62564757,42,34,6,2,,,10.52%,8.52%,0.015027801,0.005009267,,,57.23809524,57.08823529,67.83333333,28,,,2299.65,1832.45,359.34,107.86,,,54.75357143,53.89558824,59.89,53.93,,,1257.28,979.7,205.06,72.52,,,3.149025698,2.453789511,0.51360016,0.181636027,,,0.130,0.101128329,0.021167067,0.007485788,,,204.76,130.6,55.51,18.65,,,4.875238095,3.841176471,9.251666667,9.325,,,29.9352381,28.81470588,34.17666667,36.26,,,2,3,3,-0.135432662,3.296652733,73.08809119,42.09%
17,2026-17,2335,87,102.542,2277.923,45.76333729,18,436.2,62.63759484,11,8,,2,,1,10.73%,7.80%,,0.019504203,,0.009752102,29.09090909,37.375,,6.5,,8,704,532.12,,99.15,,72.73,64,66.515,,49.575,,72.73,394.48,311.48,,39.07,,43.93,3.84700903,3.037584599,,0.381014609,,0.428409822,0.173,0.136738599,,0.017151589,,0.019285112,133.74,121.16,,-18.18,,30.76,12.15818182,15.145,,-9.09,,30.76,35.86181818,38.935,,19.535,,43.93,2,3,3,-0.132762879,3.002782275,72.05100388,19.89%
17,2026-17,2413,6,143.858,3525.945,29.90599742,19,521.1,54.10640792,7,7,,,,,4.87%,4.87%,,,,,42,42,,,,,328.8,328.8,,,,,46.97142857,46.97142857,,,,,207.71,207.71,,,,,1.443854356,1.443854356,,,,,0.059,0.05890903,,,,,31.87,31.87,,,,,4.552857143,4.552857143,,,,,29.67285714,29.67285714,,,,,2,4,1,-0.321327571,-3.71811307,36.58519533,15.30%
17,2026-17,2414,125,375.019,9059.402,30.76118372,85,2299.18,50.98239761,76,67,3,4,2,,20.27%,17.87%,0.007999595,0.010666126,0.005333063,,22.10526184,21.20895373,25.66666667,27.75,35.5,,3754.6,3323.55,137.67,211,82.38,,49.40263158,49.60522388,45.89,52.75,41.19,,1918.38,1682.24,83.8,125.52,26.82,,5.115420819,4.485746056,0.223455345,0.334703042,0.071516377,,0.212,0.185689961,0.009250059,0.013855219,0.00296046,,-76.84,-62.41,-4.02,18.4,-28.81,,-1.011052632,-0.931492537,-1.34,4.6,-14.405,,25.24184211,25.1080597,27.93333333,31.38,13.41,,2,4,1,-0.377348586,-5.018476584,36.73957911,19.46%
17,2026-17,2415,357,478.129,11159.715,30.62017874,181,4846.37,48.6603878,119,82,4,4,26,3,24.89%,17.15%,0.008365943,0.008365943,0.05437863,0.006274457,11.88235378,12.9756122,30.75,3.25,7.499996154,6.333333333,5685.45,4034.21,223.72,182.26,1111.53,133.73,47.77689076,49.19768293,55.93,45.565,42.75115385,44.57666667,2997.49,2186.97,102.79,87.81,547.87,72.05,6.269207682,4.574016636,0.214983822,0.183653366,1.145862309,0.15069155,0.269,0.195970058,0.009210809,0.007868481,0.049093548,0.006456258,-152.57,25.62,-5.05,-22.59,-155.1,4.55,-1.28210084,0.312439024,-1.2625,-5.6475,-5.965384615,1.516666667,25.1889916,26.67036585,25.6975,21.9525,21.07192308,24.01666667,2,4,1,-0.376839535,-4.683892213,35.89411148,9.52%
17,2026-17,2423,16,231.344,5684.028,40.17262566,23,600.81,54.13829825,49,45,4,,,,21.18%,19.45%,0.017290269,,,,29.04083265,26.04446222,62.75,,,,2773.25,2550.61,222.64,,,,56.59693878,56.68022222,55.66,,,,1543.79,1401.61,142.18,,,,6.673136109,6.058553496,0.614582613,,,,0.272,0.246587455,0.025013951,,,,308.87,270.58,38.29,,,,6.303469388,6.012888889,9.5725,,,,31.50591837,31.14688889,35.545,,,,2,4,2,-0.215469235,-0.10173456,38.17489297,23.04%
17,2026-17,2424,346,992.874,23741.289,30.45503738,175,4672.35,56.90097634,192,158,28,1,,5,19.34%,15.91%,0.02820096,0.001007177,,0.005035886,28.04687552,28.46202595,28.28571429,1,,19,10832.58,9020.88,1502.09,55.52,,254.09,56.4196875,57.09417722,53.64607143,55.52,,50.818,5979.68,5012.79,823.87,28.84,,114.18,6.022597026,5.048767517,0.829783034,0.029046989,,0.114999486,0.252,0.211142285,0.034701991,0.001214761,,0.004809343,1095.73,990.3,90.48,5.06,,9.89,5.706927083,6.267721519,3.231428571,5.06,,1.978,31.14416667,31.72651899,29.42392857,28.84,,22.836,2,4,2,-0.211528109,0.016475454,35.06162991,24.32%
17,2026-17,2425,1374,1603.899,36940.942,26.7560035,490,12944.02,54.05001814,259,171,46,7,15,20,16.15%,10.66%,0.02868011,0.004364365,0.00935221,0.012469613,18.37837915,20.23976667,13.60869783,9.142857143,16.4,18.15,13895.65,9318.49,2528.48,338.12,651.17,1059.39,53.6511583,54.49409357,54.96695652,48.30285714,43.41133333,52.9695,7149.91,4946.71,1298.71,164.27,241.65,498.57,4.457830574,3.084177994,0.809720562,0.102419167,0.1506641,0.31084875,0.194,0.133908605,0.035156386,0.004446828,0.006541522,0.013496407,551.38,581.33,163.44,-26.52,-148.54,-18.33,2.128880309,3.399590643,3.553043478,-3.788571429,-9.902666667,-0.9165,27.60583012,28.92812865,28.23282609,23.46714286,16.11,24.9285,2,4,2,-0.221668947,-0.016366423,35.37955752,31.31%
17,2026-17,2433,2,27.429,689.163,60.37742579,1,26.29,59.53600642,6,,,,,6,21.87%,,,,,0.218746582,100,,,,,100,363.18,,,,,363.18,60.53,,,,,60.53,144.6,,,,,144.6,5.271792628,,,,,5.271792628,0.210,,,,,0.209819738,-9.18,,,,,-9.18,-1.53,,,,,-1.53,24.1,,,,,24.1,2,4,3,-0.135739986,2.711244668,42.88239418,27.73%
17,2026-17,2434,38,133.287,3188.847,36.53518519,23,592.6,59.93030333,20,19,1,,,,15.01%,14.25%,0.007502607,,,,20.59999,21.26314737,8,,,,1179.11,1135.61,43.5,,,,58.9555,59.76894737,43.5,,,,618.85,604.54,14.31,,,,4.642988438,4.53562613,0.107362308,,,,0.194,0.189579494,0.004487515,,,,111.63,121.04,-9.41,,,,5.5815,6.370526316,-9.41,,,,30.9425,31.81789474,14.31,,,,2,4,3,-0.120265079,2.74257452,34.32938336,20.43%
17,2026-17,2435,44,52.845,1266.779,28.96138655,11,299.1,67.71158388,5,5,,,,,9.46%,9.46%,,,,,12.4,12.4,,,,,317.19,317.19,,,,,63.438,63.438,,,,,169.91,169.91,,,,,3.215252153,3.215252153,,,,,0.134,0.134127579,,,,,28.71,28.71,,,,,5.742,5.742,,,,,33.982,33.982,,,,,2,4,3,-0.118450686,2.596107295,36.88561889,8.98%
17,2026-17,2514,12,26.486,628.953,14.41926825,8,236.8,52.76347353,21,21,,,,,79.29%,79.29%,,,,,11.19047619,11.19047619,,,,,1196.31,1196.31,,,,,56.96714286,56.96714286,,,,,715.86,715.86,,,,,27.02786378,27.02786378,,,,,1.138,1.138177256,,,,,137.65,137.65,,,,,6.554761905,6.554761905,,,,,34.08857143,34.08857143,,,,,2,5,1,-0.3284722,-3.957773918,14.76405875,12.63%
17,2026-17,2515,84,105.251,2373.559,23.67531802,40,1022.59,48.7626205,32,22,2,1,7,,30.40%,20.90%,0.019002195,0.009501097,0.066507682,,9.96874375,12.63635909,3.5,2,4.571414286,,1570.59,1144.78,94.98,42.01,288.82,,49.0809375,52.03545455,47.49,42.01,41.26,,768.78,611.97,36.53,18.01,102.27,,7.304253641,5.814386562,0.347075087,0.171114764,0.971677229,,0.324,0.257828013,0.015390391,0.007587762,0.043087195,,-73.46,28.85,-14.52,-8.12,-79.67,,-2.295625,1.311363636,-7.26,-8.12,-11.38142857,,24.024375,27.81681818,18.265,18.01,14.61,,2,5,1,-0.35945171,-4.420641039,12.83716839,3.89%
17,2026-17,2523,1,18.143,432.674,16.862,2,47.76,70.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,-0.147723,0.77,9.66,10.00%
17,2026-17,2524,65,206.025,4724.641,22.37331286,76,2013.6,58.50198049,76,72,4,,,,36.89%,34.95%,0.01941512,,,,14.27631447,13.61110972,26.25,,,,4189.49,3905.71,283.78,,,,55.12486842,54.24597222,70.945,,,,2142.45,1969.55,172.9,,,,10.39898071,9.559762165,0.839218541,,,,0.453,0.416867652,0.036595373,,,,23.85,-27.52,51.37,,,,0.313815789,-0.382222222,12.8425,,,,28.19013158,27.35486111,43.225,,,,2,5,2,-0.181940017,-0.004993375,14.58049717,7.74%
17,2026-17,2525,459,590.282,13052.993,28.94701513,302,7896.92,54.15320301,187,126,13,5,6,37,31.68%,21.35%,0.022023372,0.008470528,0.010164633,0.062681905,8.759358289,9.825397619,15.76923077,5.2,4.999983333,3.756756757,10333.32,7338.2,670.28,230.35,257.18,1837.31,55.25839572,58.23968254,51.56,46.07,42.86333333,49.65702703,5295.04,3927.42,287.98,107.61,100.59,871.44,8.970356541,6.653463938,0.48786851,0.182302696,0.170410075,1.476311322,0.406,0.300882717,0.022062373,0.008244086,0.007706279,0.0667617,492.51,653.75,-28.9,-20.76,-53.31,-58.27,2.633743316,5.188492063,-2.223076923,-4.152,-8.885,-1.574864865,28.31572193,31.17,22.15230769,21.522,16.765,23.55243243,2,5,2,-0.194997941,-0.089246004,11.4104835,3.28%
17,2026-17,2534,1,2.714,59.827,14.184,,,53.11,2,,,,,2,73.69%,,,,,0.736919676,14.5,,,,,14.5,101.06,,,,,101.06,50.53,,,,,50.53,28.24,,,,,28.24,10.40530582,,,,,10.40530582,0.472,,,,,0.47202768,-10.17,,,,,-10.17,-5.085,,,,,-5.085,14.12,,,,,14.12,2,5,3,-0.112252,2.38,11.9,10.00%
17,2026-17,2535,2,2,45.74,6.25,1,22.41,60.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,-0.114668,2.855,16.845,6.00%
17,2026-17,3134,80,173.19,4359.393,131.6882633,2,55.83,72.99644945,10,5,1,4,,,5.77%,2.89%,0.005774005,0.023096022,,,102.4,97.4,203,83.5,,,636.33,295.1,61.79,279.44,,,63.633,59.02,61.79,69.86,,,356.21,138.81,34.52,182.88,,,2.056758473,0.801489693,0.199318667,1.055950113,,,0.082,0.031841589,0.007918534,0.041950795,,,109.46,11.38,9.27,88.81,,,10.946,2.276,9.27,22.2025,,,35.621,27.762,34.52,45.72,,,3,1,3,-0.030401304,8.357783763,236.3539258,85.95%
17,2026-17,3135,893,915.856,22638.29,175.1531669,29,755.52,78.80530137,24,12,4,7,,1,2.62%,1.31%,0.004367499,0.007643123,,0.001091875,167.2083333,149.9166667,184.5,182.7142857,,197,1821.59,921.62,332.75,485.29,,81.93,75.89958333,76.80166667,83.1875,69.32714286,,81.93,1063.99,557.32,196.79,262.52,,47.36,1.161743768,0.608523611,0.214870023,0.286638948,,0.051711186,0.047,0.024618467,0.008692794,0.011596282,,0.002092031,442.48,252.67,87.97,81.88,,19.96,18.43666667,21.05583333,21.9925,11.69714286,,19.96,44.33291667,46.44333333,49.1975,37.50285714,,47.36,3,1,3,0.077963989,7.1878885,265.7490217,91.95%
17,2026-17,3142,1,52,1339.82,110.404,1,26.79,76.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,0.004913,15.17,229.43,55.00%
17,2026-17,3143,19,300.917,7512.478,117.6281505,14,369.84,79.87996152,28,28,,,,,9.30%,9.30%,,,,,112.8571714,112.8571714,,,,,1593.08,1593.08,,,,,56.89571429,56.89571429,,,,,950.34,950.34,,,,,3.158146599,3.158146599,,,,,0.127,0.126501535,,,,,245.44,245.44,,,,,8.765714286,8.765714286,,,,,33.94071429,33.94071429,,,,,3,1,4,0.024900309,17.18766816,265.443554,63.44%
17,2026-17,3144,291,775.184,19801.726,160.5852817,17,462.06,86.5734189,23,11,4,8,,,2.97%,1.42%,0.005160065,0.01032013,,,169.6521739,184.4545455,207.25,130.5,,,1763.58,781.26,283.56,698.76,,,76.6773913,71.02363636,70.89,87.345,,,1085.53,443.03,184.94,457.56,,,1.4003514,0.571515924,0.238575616,0.590259861,,,0.055,0.022373302,0.00933959,0.023107077,,,493.47,156.82,86.53,250.12,,,21.45521739,14.25636364,21.6325,31.265,,,47.19695652,40.27545455,46.235,57.195,,,3,1,4,0.094815784,15.71877563,333.7027118,81.61%
17,2026-17,3145,1106,1129.885,28871.321,313.1039635,23,576.62,102.6130307,22,4,6,11,,1,1.95%,0.35%,0.005310275,0.009735504,,0.000885046,270.2727273,294.75,219.6666667,312.3636364,,13,2176.78,328.69,629.21,1087.1,,131.78,98.94454545,82.1725,104.8683333,98.82727273,,131.78,1413.91,219.38,376.64,730.8,,87.09,1.25137514,0.194161353,0.333343659,0.646791488,,0.077078641,0.049,0.007598544,0.013045472,0.025312316,,0.003016488,841.92,114.14,229.25,445.46,,53.07,38.26909091,28.535,38.20833333,40.49636364,,53.07,64.26863636,54.845,62.77333333,66.43636364,,87.09,3,1,4,0.161785237,14.11030011,538.5425574,90.46%
17,2026-17,3151,2,380.429,12363.929,90.09816577,,,215.6952341,6,,,,,6,1.58%,,,,,0.015771668,90,,,,,90,644.64,,,,,644.64,107.44,,,,,107.44,425.06,,,,,425.06,1.117317555,,,,,1.117317555,0.034,,,,,0.034379039,230.06,,,,,230.06,38.34333333,,,,,38.34333333,70.84333333,,,,,70.84333333,3,1,5,0.159844345,128.5205444,1286.538791,93.99%
17,2026-17,3152,6,483.715,13078.396,168.3281936,9,230.01,166.9721374,1,,,,,1,0.21%,,,,,0.002067333,165,,,,,165,142.71,,,,,142.71,142.71,,,,,142.71,103.82,,,,,103.82,0.214630516,,,,,0.214630516,0.008,,,,,0.007938282,80.71,,,,,80.71,80.71,,,,,80.71,103.82,,,,,103.82,3,1,5,0.081545536,81.51839242,1090.146086,75.21%
17,2026-17,3153,19,392.286,10364.992,153.8996188,9,250.34,132.1125138,3,3,,,,,0.76%,0.76%,,,,,94.66666667,94.66666667,,,,,308.2,308.2,,,,,102.7333333,102.7333333,,,,,212.09,212.09,,,,,0.540651463,0.540651463,,,,,0.020,0.020462148,,,,,129.12,129.12,,,,,43.04,43.04,,,,,70.69666667,70.69666667,,,,,3,1,5,0.223998561,53.62039191,664.8299695,74.90%
17,2026-17,3154,229,740,20461.416,273.0144117,8,217.44,155.5654317,29,8,8,13,,,3.92%,1.08%,0.010810811,0.017567568,,,182.6206897,155.875,163.625,210.7692308,,,3168.09,842.01,806.72,1519.36,,,109.2444828,105.25125,100.84,116.8738462,,,2169.01,596.86,540.14,1032.01,,,2.931094595,0.806567568,0.729918919,1.394608108,,,0.106,0.029170024,0.026397978,0.050436881,,,1409.48,378.96,328.09,702.43,,,48.60275862,47.37,41.01125,54.03307692,,,74.79344828,74.6075,67.5175,79.38538462,,,3,1,5,0.134778587,51.96122626,1025.071768,89.47%
17,2026-17,3155,116,116,3208.04,577.9741379,,,158.0493966,1,,,1,,,0.86%,,,0.00862069,,,703,,,703,,,121.99,,,121.99,,,121.99,,,121.99,,,86,,,86,,,0.74137931,,,0.74137931,,,0.027,,,0.026807646,,,61.68,,,61.68,,,61.68,,,61.68,,,86,,,86,,,3,1,5,0.171800776,28.99568966,1153.29569,97.59%
17,2026-17,3225,4,4,105.11,29.875,1,23.88,65.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,-0.09675475,2.2425,123.5,50.00%
17,2026-17,3233,9,118.285,2939.141,81.32052495,11,276.95,67.24962083,35,30,5,,,,29.59%,25.36%,0.042270787,,,,66.65714571,56.83334,125.59998,,,,1778.08,1478.74,299.34,,,,50.80228571,49.29133333,59.868,,,,876.74,712.36,164.38,,,,7.412097899,6.022403517,1.389694382,,,,0.298,0.242370135,0.055927905,,,,9.63,-23.96,33.59,,,,0.275142857,-0.798666667,6.718,,,,25.04971429,23.74533333,32.876,,,,3,2,3,-0.077771084,7.713027518,126.8627921,48.09%
17,2026-17,3234,336,843.57,21549.449,83.03204512,19,514.02,71.02883569,38,27,6,1,,4,4.50%,3.20%,0.007112628,0.001185438,,0.004741752,63.18421316,74.40741111,37.5,23,,36,2653.17,1855.93,439.9,77.38,,279.96,69.82026316,68.73814815,73.31666667,77.38,,69.99,1546.08,1088.24,230.43,34.93,,192.48,1.832782105,1.290041135,0.273160496,0.041407352,,0.228173121,0.072,0.050499667,0.010693081,0.001620923,,0.008932015,550.63,402.11,51.12,9.95,,87.45,14.49026316,14.89296296,8.52,9.95,,21.8625,40.68631579,40.30518519,38.405,34.93,,48.12,3,2,3,0.002539984,7.340299643,131.8475638,72.01%
17,2026-17,3235,1777,1826.714,45400.259,89.33607837,67,1778.27,73.82171992,86,52,18,14,1,1,4.71%,2.85%,0.009853759,0.007664035,0.000547431,0.000547431,80.34883721,72.61538462,75.66666667,107,170,104,5956.07,3514.76,1174.75,1108.62,75.44,82.5,69.25662791,67.59153846,65.26388889,79.18714286,75.44,82.5,3302.07,1938.28,617.03,653.73,43.42,49.61,1.807655714,1.061074695,0.337781393,0.357872114,0.023769457,0.027158055,0.073,0.042693149,0.013590892,0.014399257,0.000956382,0.001092725,1087.58,624.17,145.19,274.06,18.74,25.42,12.64627907,12.00326923,8.066111111,19.57571429,18.74,25.42,38.39616279,37.27461538,34.27944444,46.695,43.42,49.61,3,2,3,0.10163901,5.90717733,134.8852281,81.00%
17,2026-17,3243,18,300.572,7443.565,82.95842192,11,279.42,79.32158331,6,6,,,,,2.00%,2.00%,,,,,59.66666667,59.66666667,,,,,384.51,384.51,,,,,64.085,64.085,,,,,165.52,165.52,,,,,0.550683364,0.550683364,,,,,0.022,0.022236657,,,,,25.14,25.14,,,,,4.19,4.19,,,,,27.58666667,27.58666667,,,,,3,2,4,0.067728465,13.7672717,148.8504867,52.72%
17,2026-17,3244,339,1011.503,25713.74,85.06919647,35,968.56,83.34840837,53,28,13,10,,2,5.24%,2.77%,0.012852162,0.009886278,,0.001977256,76.09433962,75.53571429,61.07692308,83.5,,144.5,4017.75,2038.79,1030.22,780.43,,168.31,75.80660377,72.81392857,79.24769231,78.043,,84.155,2421.59,1165.53,681.38,469.97,,104.71,2.394051229,1.152275376,0.67363122,0.464625414,,0.103519218,0.094,0.045327129,0.026498673,0.018276999,,0.004072142,1006.62,458.7,310.88,181.71,,55.33,18.99283019,16.38214286,23.91384615,18.171,,27.665,45.69037736,41.62607143,52.41384615,46.997,,52.355,3,2,4,0.197608053,13.55115087,135.799088,63.04%
17,2026-17,3245,215,228.7,5663.323,111.5689183,15,370.34,86.88441334,14,9,1,4,,,6.12%,3.94%,0.00437254,0.017490162,,,34.64285714,21,227,17.25,,,1132.02,672.24,69.82,389.96,,,80.85857143,74.69333333,69.82,97.49,,,717.39,419.55,50.6,247.24,,,3.136816791,1.834499344,0.221250547,1.0810669,,,0.127,0.074081948,0.008934684,0.043656348,,,314.64,160.23,24.74,129.67,,,22.47428571,17.80333333,24.74,32.4175,,,51.24214286,46.61666667,50.6,61.81,,,3,2,4,0.251797166,12.15454578,134.1986358,31.14%
17,2026-17,3325,98,102.371,2534.139,47.74128714,27,722.41,61.89318371,14,4,6,4,,,13.68%,3.91%,0.058610349,0.039073566,,,21.78571429,17.75,16.66666667,33.5,,,768.49,233.09,307.32,228.08,,,54.89214286,58.2725,51.22,57.02,,,371.36,108.53,150.5,112.33,,,3.627589845,1.060163523,1.470142912,1.09728341,,,0.147,0.042827169,0.059389007,0.044326692,,,-23.56,-13.23,-12.12,1.79,,,-1.682857143,-3.3075,-2.02,0.4475,,,26.52571429,27.1325,25.08333333,28.0825,,,3,3,2,-0.077927573,2.071175919,64.55246115,78.86%
17,2026-17,3333,8,153.714,3943.69,71.84380956,8,205.7,68.38538058,3,3,,,,,1.95%,1.95%,,,,,107.6666667,107.6666667,,,,,200.61,200.61,,,,,66.87,66.87,,,,,101.14,101.14,,,,,0.657975201,0.657975201,,,,,0.026,0.025646032,,,,,11.6,11.6,,,,,3.866666667,3.866666667,,,,,33.71333333,33.71333333,,,,,3,3,3,-0.040375056,6.915780996,80.64939225,32.50%
