quadweek,year_week,basket,product BS,CountProduct_W,StockQty_W,Stock$_W,AvgAgeStock,PurchaseQty,Purchase$,AvgListPrice,SoldQty,SoldQty_In,SoldQty_Out,SoldQty_OutByCondition,SoldQty_OutByMinPrice,SoldQty_none,SoldToStock_W,SoldToStock_W_In,SoldToStock_W_Out,SoldToStock_W_OutByCondition,SoldToStock_W_OutByMinPrice,SoldToStock_W_none,AvgSalesPeriod,AvgSalesPeriod_In,AvgSalesPeriod_Out,AvgSalesPeriod_OutByCondition,AvgSalesPeriod_OutByMinPrice,AvgSalesPeriod_none,Revenue,Revenue_In,Revenue_Out,Revenue_OutByCondition,Revenue_OutByMinPrice,Revenue_none,AvgSalePrice,AvgSalePrice_In,AvgSalePrice_Out,AvgSalePrice_OutByCondition,AvgSalePrice_OutByMinPrice,AvgSalePrice_none,Recap,Recap_In,Recap_Out,Recap_OutByCondition,Recap_OutByMinPrice,Recap_none,RecapPerStockQty_W,RecapPerStockQty_W_In,RecapPerStockQty_W_Out,RecapPerStockQty_W_OutByCondition,RecapPerStockQty_W_OutByMinPrice,RecapPerStockQty_W_none,RecapPerStock$_W,RecapPerStock$_W_In,RecapPerStock$_W_Out,RecapPerStock$_W_OutByCondition,RecapPerStock$_W_OutByMinPrice,RecapPerStock$_W_none,Margin,Margin_In,Margin_Out,Margin_OutByCondition,Margin_OutByMinPrice,Margin_none,MarginUnit,MarginUnit_In,MarginUnit_Out,MarginUnit_OutByCondition,MarginUnit_OutByMinPrice,MarginUnit_none,RecapUnit,RecapUnit_In,RecapUnit_Out,RecapUnit_OutByCondition,RecapUnit_OutByMinPrice,RecapUnit_none,Avg_Basket_IRR,Avg_Basket_Velocity,Avg_Basket_Margin,Avg_IRR,Avg_Margin,Avg_SaleDuration,FDR
16,2026-13,3235,none,124,129.904,3168.574,88.44205439,14,401.23,71.17521739,9,1,4,1,,3,6.93%,0.77%,0.030791969,0.007697992,,0.023093977,34.22222222,18,8,18,,80,606.23,58.18,271.04,61.46,,215.55,67.35888889,58.18,67.76,61.46,,71.85,354.51,36.09,159.24,34.17,,125.01,2.729015273,0.277820544,1.225828304,0.263040399,,0.962326025,0.112,0.011389982,0.050256046,0.010784031,,0.039453079,82.15,6.68,36,3.77,,35.7,9.127777778,6.68,9,3.77,,11.9,39.39,36.09,39.81,34.17,,41.67,3,2,3,0.065507088,5.383944066,132.8431389,84.09%
16,2026-13,3242,none,1,63.714,1489.701,112.328,3,70.02,92.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,0.278897,22.54,158.33,47.00%
16,2026-13,3243,BasketDiscountInMarket,15,95.333,2357.061,57.20127468,8,219.02,75.91101728,55,55,,,,,57.69%,57.69%,,,,,56.21818727,56.21818727,,,,,1965.04,1965.04,,,,,35.728,35.728,,,,,833.34,833.34,,,,,8.741359236,8.741359236,,,,,0.354,0.35355046,,,,,-559.35,-559.35,,,,,-10.17,-10.17,,,,,15.15163636,15.15163636,,,,,3,2,4,0.114292843,14.19323351,128.7031234,42.03%
16,2026-13,3243,BasketDiscountOutOfMarket,3,46.285,1173.97,90.79291531,3,82.82,78.42916841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,0.050608166,11.85677779,120.465798,44.73%
16,2026-13,3243,BasketDiscountOutOfMarketByCondition,2,26.286,867.557,114.6825095,2,71.24,79.83394202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,0.142179395,15.17455604,137.485444,73.91%
16,2026-13,3244,BasketDiscountInMarket,164,461.079,11251.82,77.27380706,21,561.8,80.78835989,39,39,,,,,8.46%,8.46%,,,,,73.15384615,73.15384615,,,,,2974.57,2974.57,,,,,76.27102564,76.27102564,,,,,1752.57,1752.57,,,,,3.801018914,3.801018914,,,,,0.156,0.155758802,,,,,748.53,748.53,,,,,19.19307692,19.19307692,,,,,44.93769231,44.93769231,,,,,3,2,4,0.190124049,12.98088128,128.9210739,58.90%
16,2026-13,3244,BasketDiscountOutOfMarket,92,265.573,6634.641,89.27793689,14,389,80.60216961,28,,28,,,,10.54%,,0.105432405,,,,77.17857143,,77.17857143,,,,1934.03,,1934.03,,,,69.0725,,69.0725,,,,1092.91,,1092.91,,,,4.115290334,,4.115290334,,,,0.165,,0.164727828,,,,354.79,,354.79,,,,12.67107143,,12.67107143,,,,39.0325,,39.0325,,,,3,2,4,0.174350168,12.92465947,137.4117919,65.05%
16,2026-13,3244,BasketDiscountOutOfMarketByCondition,60,160.667,4115.679,88.80339368,9,251.93,88.45385686,12,,,10,2,,7.47%,,,0.062240535,0.012448107,,94,,,85.9,134.5,,859.16,,,779.14,80.02,,71.59666667,,,77.914,40.01,,540.07,,,501.35,38.72,,3.361424561,,,3.120429211,0.240995351,,0.131,,,0.121814651,0.009407925,,220.48,,,228.54,-8.06,,18.37333333,,,22.854,-4.03,,45.00583333,,,50.135,19.36,,3,2,4,0.184672339,12.97733716,144.7868346,68.39%
16,2026-13,3244,none,10,21.428,558.476,72.97114971,1,24.61,83.35126377,2,,,,,2,9.33%,,,,,0.093335822,76.5,,,,,76.5,178.82,,,,,178.82,89.41,,,,,89.41,109.2,,,,,109.2,5.096135897,,,,,5.096135897,0.196,,,,,0.195532127,54.52,,,,,54.52,27.26,,,,,27.26,54.6,,,,,54.6,3,2,4,0.263029235,13.45177338,138.7336779,73.81%
16,2026-13,3245,BasketDiscountInMarket,129,137.4,3457.986,83.5350917,21,564.2,82.17741536,10,10,,,,,7.28%,7.28%,,,,,45.5,45.5,,,,,812.29,812.29,,,,,81.229,81.229,,,,,455.72,455.72,,,,,3.316739447,3.316739447,,,,,0.132,0.131787694,,,,,192.08,192.08,,,,,19.208,19.208,,,,,45.572,45.572,,,,,3,2,4,0.224065318,11.48848472,135.1754686,30.31%
16,2026-13,3245,BasketDiscountOutOfMarket,58,61.714,1498.801,107.8993454,4,104.28,78.51512137,3,,3,,,,4.86%,,0.048611336,,,,137.6666667,,137.6666667,,,,224.92,,224.92,,,,74.97333333,,74.97333333,,,,133.22,,133.22,,,,2.158667401,,2.158667401,,,,0.089,,0.088884382,,,,55.79,,55.79,,,,18.59666667,,18.59666667,,,,44.40666667,,44.40666667,,,,3,2,4,0.23671902,11.54855268,131.4727209,32.88%
16,2026-13,3245,BasketDiscountOutOfMarketByCondition,44,45.357,1168.071,79.33328924,4,103.8,92.46228983,2,,,2,,,4.41%,,,0.044094627,,,19,,,19,,,155.19,,,155.19,,,77.595,,,77.595,,,96.37,,,96.37,,,2.124699605,,,2.124699605,,,0.083,,,0.082503546,,,41.71,,,41.71,,,20.855,,,20.855,,,48.185,,,48.185,,,3,2,4,0.237096947,11.29457945,136.7672796,37.14%
16,2026-13,3245,none,15,15,358.15,321.2666667,,,79.61666667,1,,,,,1,6.67%,,,,,0.066666667,183,,,,,183,85.71,,,,,85.71,85.71,,,,,85.71,43.34,,,,,43.34,2.889333333,,,,,2.889333333,0.121,,,,,0.12101075,20.93,,,,,20.93,20.93,,,,,20.93,43.34,,,,,43.34,3,2,4,0.234002667,11.222,133.822,29.80%
16,2026-13,3324,none,1,2,67.56,22,,,69.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-0.083277,2.14,54,100.00%
16,2026-13,3325,BasketDiscountInMarket,54,58.829,1527.659,23.37139256,18,491.72,62.59822316,3,3,,,,,5.10%,5.10%,,,,,5,5,,,,,181.03,181.03,,,,,60.34333333,60.34333333,,,,,102.48,102.48,,,,,1.741997994,1.741997994,,,,,0.067,0.067083034,,,,,-5.89,-5.89,,,,,-1.963333333,-1.963333333,,,,,34.16,34.16,,,,,3,3,2,-0.086003561,1.992320114,67.54938891,72.96%
16,2026-13,3325,BasketDiscountOutOfMarket,21,21,517.97,19.1547619,7,193.96,61.52571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-0.079904857,2.028571429,62.9047619,78.57%
16,2026-13,3325,BasketDiscountOutOfMarketByCondition,23,24,623.17,20.16666667,7,187.91,65.175,1,,,1,,,4.17%,,,0.041666667,,,8,,,8,,,55.36,,,55.36,,,55.36,,,55.36,,,28.92,,,28.92,,,1.205,,,1.205,,,0.046,,,0.046407882,,,-12.06,,,-12.06,,,-12.06,,,-12.06,,,28.92,,,28.92,,,3,3,2,-0.08526925,1.933333333,69.09,79.83%
16,2026-13,3325,BasketDiscountOutOfMarketByMinPrice,3,3,76.53,23.83333333,,,57.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-0.104562333,2.013333333,60,100.00%
16,2026-13,3325,none,11,11,295.67,132.4545455,2,53.18,63.81818182,1,,,,,1,9.09%,,,,,0.090909091,5,,,,,5,54.95,,,,,54.95,54.95,,,,,54.95,32.07,,,,,32.07,2.915454545,,,,,2.915454545,0.108,,,,,0.108465519,5.3,,,,,5.3,5.3,,,,,5.3,32.07,,,,,32.07,3,3,2,-0.089977636,1.894545455,68.90909091,90.91%
16,2026-13,3333,BasketDiscountInMarket,7,137.143,3499.834,69.89484604,13,343.39,66.95727095,1,1,,,,,0.73%,0.73%,,,,,17,17,,,,,78.63,78.63,,,,,78.63,78.63,,,,,49.79,49.79,,,,,0.363051705,0.363051705,,,,,0.014,0.014226389,,,,,18.2,18.2,,,,,18.2,18.2,,,,,49.79,49.79,,,,,3,3,3,-0.035340327,7.130339062,82.76746542,26.31%
16,2026-13,3333,BasketDiscountOutOfMarket,1,37.857,961.763,76.881,2,67.37,72.01,1,,1,,,,2.64%,,0.026415194,,,,105,,105,,,,60.81,,60.81,,,,60.81,,60.81,,,,37.11,,37.11,,,,0.98026785,,0.98026785,,,,0.039,,0.03858539,,,,5.82,,5.82,,,,5.82,,5.82,,,,37.11,,37.11,,,,3,3,3,-0.043251,7.42,88.97,34.00%
16,2026-13,3334,BasketDiscountInMarket,338,846.998,20711.272,47.40038493,78,2144.8,66.57341726,125,125,,,,,14.76%,14.76%,,,,,47.1999992,47.1999992,,,,,7967.47,7967.47,,,,,63.73976,63.73976,,,,,4368.35,4368.35,,,,,5.157450195,5.157450195,,,,,0.211,0.210916548,,,,,1199.7,1199.7,,,,,9.5976,9.5976,,,,,34.9468,34.9468,,,,,3,3,3,-0.00111523,6.051561432,68.45602808,48.01%
16,2026-13,3334,BasketDiscountOutOfMarket,106,265.551,6452.931,56.64326094,24,658.27,68.08876359,29,,29,,,,10.92%,,0.109206894,,,,76.4137931,,76.4137931,,,,1892.54,,1892.54,,,,65.26,,65.26,,,,1116.34,,1116.34,,,,4.203862911,,4.203862911,,,,0.173,,0.172997356,,,,395.29,,395.29,,,,13.63068966,,13.63068966,,,,38.49448276,,38.49448276,,,,3,3,3,0.009801471,6.268082026,70.57979168,53.71%
16,2026-13,3334,BasketDiscountOutOfMarketByCondition,42,93.857,2351.229,41.38193062,9,259.56,69.07528954,14,,,12,,2,14.92%,,,0.127854076,,0.021309013,45.35714286,,,46.25,,40,855.82,,,720.2,,135.62,61.13,,,60.01666667,,67.81,428.8,,,336.72,,92.08,4.568652311,,,3.587585369,,0.981066942,0.182,,,0.14321021,,0.039162498,61.47,,,18.69,,42.78,4.390714286,,,1.5575,,21.39,30.62857143,,,28.06,,46.04,3,3,3,0.035798782,6.295553342,69.80770236,73.73%
16,2026-13,3334,BasketDiscountOutOfMarketByMinPrice,1,2,49.69,20.5,,,55.52,2,,,,2,,100.00%,,,,1,,21.5,,,,21.5,,77.98,,,,77.98,,38.99,,,,38.99,,42.5,,,,42.5,,21.25,,,,21.25,,0.855,,,,0.855302878,,-12.79,,,,-12.79,,-6.395,,,,-6.395,,21.25,,,,21.25,,3,3,3,-0.092105,3.91,64.83,33.00%
16,2026-13,3334,none,16,35.978,822.169,24.34165307,10,269.33,64.16063039,10,4,2,,,4,27.79%,11.12%,0.055589527,,,0.111179054,46.1,40.75,46,,,51.5,657.1,265.02,130.16,,,261.92,65.71,66.255,65.08,,,65.48,317.18,138.38,69.52,,,109.28,8.815943076,3.846239369,1.932291956,,,3.037411752,0.386,0.168310895,0.084556825,,,0.132916712,60.17,31.77,16.66,,,11.74,6.017,7.9425,8.33,,,2.935,31.718,34.595,34.76,,,27.32,3,3,3,0.028842681,5.975526711,71.84170382,75.56%
16,2026-13,3335,BasketDiscountInMarket,1082,1158.866,27960.286,44.39541206,136,3674.06,68.40109453,97,90,,2,,5,8.37%,7.77%,,0.001725825,,0.004314563,43.03092887,42.66666778,,42.5,,49.8,6401.95,6002.31,,91.31,,308.33,65.99948454,66.69233333,,45.655,,61.666,3616.59,3416.76,,49.24,,150.59,3.120800852,2.94836504,,0.042489813,,0.129945999,0.129,0.122200467,,0.001761069,,0.005385853,1173.03,1139.28,,-5.36,,39.11,12.09309278,12.65866667,,-2.68,,7.822,37.28443299,37.964,,24.62,,30.118,3,3,3,0.065653748,5.182613779,69.10591297,56.40%
16,2026-13,3335,BasketDiscountOutOfMarket,520,537.189,13058.196,41.23678737,63,1687.01,68.90913701,37,,34,,,3,6.89%,,0.063292435,,,0.005584627,31,,33.5,,,2.666666667,2529.64,,2325.68,,,203.96,68.36864865,,68.40235294,,,67.98666667,1226.17,,1122.79,,,103.38,2.282567216,,2.090120982,,,0.192446234,0.094,,0.085983546,,,0.007916867,342.19,,310.92,,,31.27,9.248378378,,9.144705882,,,10.42333333,33.13972973,,33.02323529,,,34.46,3,3,3,0.09861925,5.164924468,71.60584958,69.34%
16,2026-13,3335,BasketDiscountOutOfMarketByCondition,290,301.026,7360.853,33.72744337,50,1368.08,70.61984523,15,1,,14,,,4.98%,0.33%,,0.046507611,,,32.06666667,30,,32.21428571,,,936.47,45.74,,890.73,,,62.43133333,45.74,,63.62357143,,,531.9,24.29,,507.61,,,1.766957007,0.080690704,,1.686266303,,,0.072,0.003299889,,0.068960758,,,123.16,-3.39,,126.55,,,8.210666667,-3.39,,9.039285714,,,35.46,24.29,,36.25785714,,,3,3,3,0.101768474,4.958696558,70.47617893,75.77%
16,2026-13,3335,BasketDiscountOutOfMarketByMinPrice,5,5.5,125.585,33.52272727,1,25.31,58.53363636,1,,,,1,,18.18%,,,,0.181818182,,15,,,,15,,40.39,,,,40.39,,40.39,,,,40.39,,22.46,,,,22.46,,4.083636364,,,,4.083636364,,0.179,,,,0.178843015,,-1.77,,,,-1.77,,-1.77,,,,-1.77,,22.46,,,,22.46,,3,3,3,0.016239818,3.446363636,63.55636364,65.64%
16,2026-13,3335,none,198,201.857,4698.196,37.90068934,62,1721.78,67.62940175,21,6,1,4,,10,10.40%,2.97%,0.004954002,0.019816008,,0.049540021,13.14285714,11.33333333,7,13.75,,14.6,1393.9,434.3,65.29,256.69,,637.62,66.37619048,72.38333333,65.29,64.1725,,63.762,756.08,274.47,24.7,161.67,,295.24,3.745621901,1.359724954,0.122363852,0.800913518,,1.462619577,0.161,0.058420296,0.005257337,0.03441108,,0.062841142,190.45,132.41,-1.43,52.51,,6.96,9.069047619,22.06833333,-1.43,13.1275,,0.696,36.00380952,45.745,24.7,40.4175,,29.524,3,3,3,0.097520848,4.70634895,68.1981155,84.26%
16,2026-13,3343,BasketDiscountInMarket,6,112.999,2762.924,67.41903773,6,161.21,73.08160665,15,15,,,,,13.27%,13.27%,,,,,71.66666667,71.66666667,,,,,974.06,974.06,,,,,64.93733333,64.93733333,,,,,425.87,425.87,,,,,3.768794414,3.768794414,,,,,0.154,0.154137428,,,,,40.68,40.68,,,,,2.712,2.712,,,,,28.39133333,28.39133333,,,,,3,3,4,0.122663524,12.29263551,78.86310312,34.44%
16,2026-13,3343,BasketDiscountOutOfMarket,1,18,438.33,58.778,,,68.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,0.140104,12.98,85.66,32.00%
16,2026-13,3344,BasketDiscountInMarket,197,619.329,15201.612,59.8121061,42,1159.7,78.7794707,54,52,,,,2,8.72%,8.40%,,,,0.003229301,59.68518519,59.53846154,,,,63.5,3976.94,3835.88,,,,141.06,73.64703704,73.76692308,,,,70.53,2336.43,2252.49,,,,83.94,3.772518322,3.636984543,,,,0.135533779,0.154,0.148174417,,,,0.005521783,959.61,920.99,,,,38.62,17.77055556,17.71134615,,,,19.31,43.26722222,43.31711538,,,,41.97,3,3,4,0.198724207,12.25328917,70.97592041,39.47%
16,2026-13,3344,BasketDiscountOutOfMarket,70,250.857,6308.727,72.23952953,17,470.71,80.78441391,3,,3,,,,1.20%,,0.011959005,,,,55.66666667,,55.66666667,,,,236.1,,236.1,,,,78.7,,78.7,,,,146.56,,146.56,,,,0.584237235,,0.584237235,,,,0.023,,0.023231311,,,,67.01,,67.01,,,,22.33666667,,22.33666667,,,,48.85333333,,48.85333333,,,,3,3,4,0.21026578,12.93353767,73.00901745,41.24%
16,2026-13,3344,BasketDiscountOutOfMarketByCondition,22,46.428,1213.757,59.82979988,6,209.22,89.69936159,6,,4,2,,,12.92%,,0.086154907,0.043077453,,,74,,49,124,,,367.96,,263.32,104.64,,,61.32666667,,65.83,52.32,,,217.64,,177.32,40.32,,,4.687688464,,3.819247006,0.868441458,,,0.179,,0.146091845,0.03321917,,,75.96,,83.45,-7.49,,,12.66,,20.8625,-3.745,,,36.27333333,,44.33,20.16,,,3,3,4,0.22081621,11.66691135,70.1379745,50.51%
16,2026-13,3344,none,7,19,472.47,25.63157895,8,172.72,75.58052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,0.210333947,10.52947368,61.03894737,87.37%
16,2026-13,3345,BasketDiscountInMarket,154,171.88,4178.003,49.76268362,29,781.99,77.46080865,18,17,,1,,,10.47%,9.89%,,0.005818013,,,53.61111111,53.17647059,,61,,,1306.5,1225.3,,81.2,,,72.58333333,72.07647059,,81.2,,,738.82,684.04,,54.78,,,4.298464045,3.979753316,,0.318710728,,,0.177,0.163724152,,0.013111527,,,288.71,254.81,,33.9,,,16.03944444,14.98882353,,33.9,,,41.04555556,40.23764706,,54.78,,,3,3,4,0.243694095,11.17631132,69.76244403,21.91%
16,2026-13,3345,BasketDiscountOutOfMarket,60,68.999,1659.869,67.08759104,12,314.93,80.57641618,4,,2,,,2,5.80%,,0.028985927,,,0.028985927,22.25,,43.5,,,1,253.81,,168.09,,,85.72,63.4525,,84.045,,,42.86,133.86,,97.52,,,36.34,1.940028116,,1.413353817,,,0.5266743,0.081,,0.058751624,,,0.021893294,42.08,,54.96,,,-12.88,10.52,,27.48,,,-6.44,33.465,,48.76,,,18.17,3,3,4,0.241020332,10.82494283,70.63175916,22.09%
16,2026-13,3345,BasketDiscountOutOfMarketByCondition,32,33.714,848.879,62.04095616,1,32.35,89.0415673,2,,,2,,,5.93%,,,0.059322537,,,27,,,27,,,88.2,,,88.2,,,44.1,,,44.1,,,32.95,,,32.95,,,0.977338791,,,0.977338791,,,0.039,,,0.038815897,,,-19.58,,,-19.58,,,-9.79,,,-9.79,,,16.475,,,16.475,,,3,3,4,0.249566709,11.23569081,78.51562022,26.33%
16,2026-13,3345,BasketDiscountOutOfMarketByMinPrice,1,1,21.59,0.5,1,26.13,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,0.175265,9.9,57.63,0.00%
16,2026-13,3345,none,14,14,338.88,51.78571429,,,80.27642857,1,1,,,,,7.14%,7.14%,,,,,18,18,,,,,96.61,96.61,,,,,96.61,96.61,,,,,60.25,60.25,,,,,4.303571429,4.303571429,,,,,0.178,0.177791549,,,,,30.84,30.84,,,,,30.84,30.84,,,,,60.25,60.25,,,,,3,3,4,0.259175286,11.11928571,69.70928571,26.14%
16,2026-13,3424,BasketDiscountInMarket,2,3.571,85.57,24.8186354,1,31.59,62.95208625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,-0.103467425,2.231201344,34.01652198,25.08%
16,2026-13,3424,BasketDiscountOutOfMarket,1,2,55.66,60.5,,,60.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,-0.093216,2.24,30.57,29.00%
16,2026-13,3424,BasketDiscountOutOfMarketByCondition,1,1,38.34,17,,,71.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,-0.110592,1.62,21.88,8.00%
16,2026-13,3425,BasketDiscountInMarket,74,82.814,1942.975,13.24246812,41,1122.91,59.59490605,3,3,,,,,3.62%,3.62%,,,,,8.666666667,8.666666667,,,,,174.64,174.64,,,,,58.21333333,58.21333333,,,,,93.62,93.62,,,,,1.130485184,1.130485184,,,,,0.048,0.048183842,,,,,3.74,3.74,,,,,1.246666667,1.246666667,,,,,31.20666667,31.20666667,,,,,3,4,2,-0.085497797,1.847186104,31.73638358,25.65%
16,2026-13,3425,BasketDiscountOutOfMarket,23,24,588.11,15.1875,6,161.07,59.3125,4,,3,,,1,16.67%,,0.125,,,0.041666667,19.5,,25.66666667,,,1,225.48,,175.14,,,50.34,56.37,,58.38,,,50.34,110.96,,82.72,,,28.24,4.623333333,,3.446666667,,,1.176666667,0.189,,0.140653959,,,0.048018228,9.06,,8.43,,,0.63,2.265,,2.81,,,0.63,27.74,,27.57333333,,,28.24,3,4,2,-0.06812575,1.827083333,35.65916667,36.58%
16,2026-13,3425,BasketDiscountOutOfMarketByCondition,20,20.5,476.275,7.12804878,7,182.81,58.06609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,-0.071537463,1.748536585,36.67463415,43.90%
16,2026-13,3425,BasketDiscountOutOfMarketByMinPrice,2,3,64.77,4.833333333,1,26.77,54.71333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,-0.089963667,2.076666667,30.83333333,0.00%
16,2026-13,3425,none,15,15,342.4,12.7,8,233.25,59.62266667,2,1,,,,1,13.33%,6.67%,,,,0.066666667,8.5,6,,,,11,122.11,57.58,,,,64.53,61.055,57.58,,,,64.53,56.6,27.03,,,,29.57,3.773333333,1.802,,,,1.971333333,0.165,0.078942757,,,,0.086360981,-0.89,-6.07,,,,5.18,-0.445,-6.07,,,,5.18,28.3,27.03,,,,29.57,3,4,2,-0.0863978,2.006666667,41.422,81.07%
16,2026-13,3433,BasketDiscountInMarket,11,151.453,3720.827,37.07854366,21,569.45,63.82134517,40,40,,,,,26.41%,26.41%,,,,,33.45,33.45,,,,,2534.75,2534.75,,,,,63.36875,63.36875,,,,,1217.1,1217.1,,,,,8.036156431,8.036156431,,,,,0.327,0.3271047,,,,,224.15,224.15,,,,,5.60375,5.60375,,,,,30.4275,30.4275,,,,,3,4,3,-0.005740533,6.196816702,32.27990122,24.28%
16,2026-13,3433,BasketDiscountOutOfMarket,1,3.429,74.023,3.571,2,58,60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,-0.096322,3.59,43.44,17.00%
16,2026-13,3434,BasketDiscountInMarket,458,1216.522,28859.372,29.81341203,195,5366.32,64.31131453,218,218,,,,,17.92%,17.92%,,,,,31.67889954,31.67889954,,,,,13702.55,13702.55,,,,,62.85573394,62.85573394,,,,,7445.78,7445.78,,,,,6.120546936,6.120546936,,,,,0.258,0.258002149,,,,,1919.63,1919.63,,,,,8.805642202,8.805642202,,,,,34.15495413,34.15495413,,,,,3,4,3,-0.003368173,5.549855539,32.46731725,23.08%
16,2026-13,3434,BasketDiscountOutOfMarket,44,108.09,2582.022,33.50672441,18,503.13,68.44079517,23,,21,,,2,21.28%,,0.194282542,,,0.018503099,27.86956522,,29.76190476,,,8,1505.57,,1379.87,,,125.7,65.45956522,,65.70809524,,,62.85,840.48,,759.88,,,80.6,7.775742437,,7.030067536,,,0.745674901,0.326,,0.294296485,,,0.031215846,236.55,,214.89,,,21.66,10.28478261,,10.23285714,,,10.83,36.5426087,,36.1847619,,,40.3,3,4,3,0.036662391,6.082970488,37.03519909,40.58%
16,2026-13,3434,BasketDiscountOutOfMarketByCondition,18,42.571,1074.065,38.55950206,2,55.5,73.29075544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,0.040565137,6.50427756,40.51593573,41.98%
16,2026-13,3434,BasketDiscountOutOfMarketByMinPrice,2,6,135.74,19.66666667,,,52.75666667,6,4,,,2,,100.00%,66.67%,,,0.333333333,,19.5,8.5,,,41.5,,242.5,161.56,,,80.94,,40.41666667,40.39,,,40.47,,128.78,96.56,,,32.22,,21.46333333,16.09333333,,,5.37,,0.949,0.711359953,,,0.237365552,,-21.76,-4.6,,,-17.16,,-3.626666667,-1.15,,,-8.58,,21.46333333,24.14,,,16.11,,3,4,3,0.049122667,7.106666667,24.82,10.33%
16,2026-13,3434,none,9,18.6,468.614,23.34623656,2,52.34,66.24752688,4,4,,,,,21.51%,21.51%,,,,,11,11,,,,,267.52,267.52,,,,,66.88,66.88,,,,,162.3,162.3,,,,,8.725806452,8.725806452,,,,,0.346,0.346340485,,,,,50.43,50.43,,,,,12.6075,12.6075,,,,,40.575,40.575,,,,,3,4,3,0.08337629,6.382580645,35.26505376,59.73%
16,2026-13,3435,BasketDiscountInMarket,1178,1371.022,32045.371,25.52608704,346,9493.47,66.52820235,207,202,,,1,4,15.10%,14.73%,,,0.000729383,0.002917532,20.35748696,20.72277129,,,19,2.25,13970.54,13739.73,,,39.59,191.22,67.4905314,68.01846535,,,39.59,47.805,7852.12,7735.81,,,15.36,100.95,5.727202043,5.642367519,,,0.011203321,0.073631204,0.245,0.241401792,,,0.00047932,0.003150221,2461.61,2482.48,,,-9.49,-11.38,11.89183575,12.28950495,,,-9.49,-2.845,37.93294686,38.29608911,,,15.36,25.2375,3,4,3,0.050998498,5.425690565,32.47270513,20.95%
16,2026-13,3435,BasketDiscountOutOfMarket,268,290.282,6927.955,22.54437853,65,1739.94,67.02143846,41,1,37,1,,2,14.12%,0.34%,0.127462261,0.003444926,,0.006889852,14.65853659,10,14.37837838,38,,10.5,2678.78,71.25,2405.99,71.2,,130.34,65.33609756,71.25,65.02675676,71.2,,65.17,1345.74,38.44,1186.41,42.54,,78.35,4.635974673,0.132422954,4.087094618,0.146547151,,0.26990995,0.194,0.005548535,0.171249669,0.00614034,,0.011309254,250.12,19.63,201.3,11,,18.19,6.100487805,19.63,5.440540541,11,,9.095,32.82292683,38.44,32.06513514,42.54,,39.175,3,4,3,0.088976234,5.234461765,36.45551781,40.01%
